date,power_price_eur_mwh,gas_price_eur_mwh,carbon_price_eur_t,fuel_cost_eur_mwh,carbon_cost_eur_mwh,css,rolling_mean,rolling_sd,zscore,position,signal_type,css_change,position_held,daily_pnl,cumulative_pnl,baseline_position,baseline_css_change,baseline_daily_pnl,baseline_cumulative_pnl
2022-03-10,279.15,126.39900207519531,76.41,252.79800415039063,15.282,11.069995849609352,-30.291001110839847,60.37163554508099,0.685106450852469,-1,NA,-108.78399438476565,-1,108.78399438476565,218.33200573730468,1,-108.78399438476565,-108.78399438476565,112.37999206542966
2022-03-11,80.44,131.22900390625,76.76,262.4580078125,15.352000000000002,-197.3700078125,-41.45740181884766,69.39878155091665,-2.2466187807528297,0,Short Exit,-208.44000366210935,-1,208.19000366210935,426.52200939941406,1,-208.44000366210935,-208.44000366210935,-96.06001159667969
2022-03-14,281.44,114.52200317382813,78.28,229.04400634765625,15.656,36.73999365234375,-40.17810188598633,70.64431595255436,1.0888079883169832,0,NA,234.11000146484375,0,0,426.52200939941406,1,234.11000146484375,234.11000146484375,138.04998986816406
2022-03-15,300.54,115.43900299072266,77.43,230.8780059814453,15.486000000000002,54.175994018554704,-33.585601812744144,73.07145006864116,1.201038103785517,0,NA,17.436000366210955,0,0,426.52200939941406,1,17.436000366210955,17.436000366210955,155.485990234375
2022-03-16,245.3,102.62300109863281,78.16,205.24600219726563,15.632,24.42199780273439,-32.11120205078125,73.96917429569686,0.7642805316106448,0,NA,-29.753996215820315,0,-0,426.52200939941406,1,-29.753996215820315,-29.753996215820315,125.7319940185547
2022-03-17,225.41,105.08799743652344,79.89,210.17599487304688,15.978000000000002,-0.74399487304688,-30.139301977539066,74.26777027879216,0.39580166462714295,0,NA,-25.16599267578127,0,-0,426.52200939941406,1,-25.16599267578127,-25.16599267578127,100.56600134277343
2022-03-18,228.9,105.04399871826172,78.89,210.08799743652344,15.778,3.0340025634765677,-25.06380170288086,72.80604432610188,0.38592680767692816,0,NA,3.7779974365234477,0,0,426.52200939941406,1,3.7779974365234477,3.7779974365234477,104.34399877929688
2022-03-21,205.75,96.302001953125,78.39,192.60400390625,15.678,-2.532003906250001,-22.801001794433596,72.76587151114244,0.2785508847383194,0,NA,-5.5660064697265685,0,-0,426.52200939941406,1,-5.5660064697265685,-5.5660064697265685,98.77799230957031
2022-03-22,236.49,98.74700164794922,80.67,197.49400329589844,16.134,22.86199670410157,-18.943301812744142,73.05310194615387,0.5722590472292285,0,NA,25.394000610351572,0,0,426.52200939941406,1,25.394000610351572,25.394000610351572,124.17199291992188
2022-03-23,236.53,117.0009994506836,76.6,234.0019989013672,15.32,-12.791998901367187,-16.247601873779296,72.18747005389773,0.04786984458427526,0,NA,-35.65399560546876,0,-0,426.52200939941406,1,-35.65399560546876,-35.65399560546876,88.51799731445313
2022-03-24,238,111.60800170898438,78.24,223.21600341796875,15.648,-0.8640034179687497,-8.158402618408202,63.45510838409667,0.11495369539495734,0,NA,11.927995483398437,0,0,426.52200939941406,1,11.927995483398437,11.927995483398437,100.44599279785156
2022-03-25,244.38,101.26899719238281,78.6,202.53799438476563,15.719999999999999,26.12200561523437,-2.5267026306152327,61.089238009004966,0.46896489757535675,0,NA,26.98600903320312,0,0,426.52200939941406,1,26.98600903320312,26.98600903320312,127.43200183105469
2022-03-28,221.57,102.54499816894531,80.81,205.08999633789063,16.162000000000003,0.3180036621093656,-2.2442023254394527,61.08864634296934,0.041942425326694135,0,NA,-25.804001953125006,0,-0,426.52200939941406,1,-25.804001953125006,-25.804001953125006,101.62799987792968
2022-03-29,250.18,108.38099670410156,81.7,216.76199340820313,16.34,17.078006591796882,-0.6044016357421869,61.14807607330117,0.28917358260531867,0,NA,16.760002929687516,0,0,426.52200939941406,1,16.760002929687516,16.760002929687516,118.3880028076172
2022-03-30,271.03,118.97000122070313,78.31,237.94000244140625,15.662,17.427997558593724,3.567198168945313,59.26864449683277,0.23386395129028317,0,NA,0.3499909667968417,0,0,426.52200939941406,1,0.3499909667968417,0.3499909667968417,118.73799377441404
2022-03-31,209.19,125.90599822998047,76.48,251.81199645996094,15.296000000000001,-57.91799645996094,0.5170981506347667,60.843546415882784,-0.960415657088352,0,NA,-75.34599401855466,0,-0,426.52200939941406,1,-75.34599401855466,-75.34599401855466,43.39199975585937
2022-04-01,160.13,112.1500015258789,78.49,224.3000030517578,15.698,-79.86800305175782,-1.509301696777342,62.88161620635065,-1.2461305240285274,0,NA,-21.950006591796885,0,-0,426.52200939941406,1,-21.950006591796885,-21.950006591796885,21.441993164062488
2022-04-04,75.33,109.52300262451172,78.5,219.04600524902344,15.700000000000001,-159.41600524902344,-6.682001556396484,71.28967918134478,-2.142442011894966,1,Long Entry,-79.54800219726562,0,-0.25,426.27200939941406,1,-79.54800219726562,-79.54800219726562,-58.10600903320313
2022-04-05,183.02,108.56400299072266,78.05,217.1280059814453,15.61,-49.7180059814453,-11.405901770019529,70.8302873300192,-0.5409000253368785,1,NA,109.69799926757814,1,109.69799926757814,535.9700086669922,1,109.69799926757814,109.69799926757814,51.59199023437501
2022-04-06,121.33,106.79100036621094,77.18,213.58200073242188,15.436000000000002,-107.68800073242188,-22.783001318359375,66.79661900943961,-1.2710972602080928,1,NA,-57.96999475097658,1,-57.96999475097658,478.0000139160156,1,-57.96999475097658,-57.96999475097658,-6.378004516601571
2022-04-07,74.15,104.56400299072266,79.94,209.1280059814453,15.988,-150.9660059814453,-30.884801409912107,72.09133530075978,-1.665681514575409,1,NA,-43.27800524902342,1,-43.27800524902342,434.72200866699217,1,-43.27800524902342,-43.27800524902342,-49.656009765624994
2022-04-08,120.87,103.88200378417969,80.09,207.76400756835938,16.018,-102.91200756835937,-26.161901397705076,63.15000132060587,-1.2153619091946195,1,NA,48.053998413085935,1,48.053998413085935,482.7760070800781,1,48.053998413085935,48.053998413085935,-1.6020113525390585
2022-04-11,223.62,100.13700103759766,77.95,200.2740020751953,15.590000000000002,7.75599792480469,-27.61110118408203,61.951722529132475,0.570881610148217,0,Long Exit,110.66800549316406,1,110.41800549316406,593.1940125732422,1,110.66800549316406,110.66800549316406,109.06599414062501
2022-04-12,184.59,102.21900177001953,79.01,204.43800354003906,15.802000000000001,-35.65000354003906,-32.102401062011715,58.89078297990514,-0.060240368670898214,0,NA,-43.40600146484375,0,-0,593.1940125732422,1,-43.40600146484375,-43.40600146484375,65.65999267578125
2022-04-13,222.52,105.3239974975586,77.44,210.6479949951172,15.488,-3.615994995117177,-33.50430070190429,57.797979973497654,0.5171167871349815,0,NA,32.03400854492188,0,0,593.1940125732422,1,32.03400854492188,32.03400854492188,97.69400122070314
2022-04-14,227.71,95.62000274658203,79.97,191.24000549316406,15.994,20.475994506835946,-32.44330123291015,58.61993711801393,0.9027525163189569,0,NA,24.091989501953122,0,0,593.1940125732422,1,24.091989501953122,24.091989501953122,121.78599072265627
2022-04-19,213,93.76799774169922,80.2,187.53599548339844,16.040000000000003,9.42400451660156,-32.123801135253906,58.840477531467805,0.7061092532710286,0,NA,-11.051989990234386,0,-0,593.1940125732422,1,-11.051989990234386,-11.051989990234386,110.73400073242188
2022-04-20,203.25,94.23100280761719,87.82,188.46200561523438,17.564,-2.776005615234375,-32.13600122070312,58.834043934610044,0.49903072510365504,0,NA,-12.200010131835935,0,-0,593.1940125732422,1,-12.200010131835935,-12.200010131835935,98.53399060058594
2022-04-21,199.5,100.06099700927734,86.44,200.1219940185547,17.288,-17.909994018554688,-34.174600756835936,57.519759319868875,0.28276555622970095,0,NA,-15.133988403320313,0,-0,593.1940125732422,1,-15.133988403320313,-15.133988403320313,83.40000219726562
2022-04-22,172.49,94.875,88.99,189.75,17.798,-35.05799999999999,-35.28790081176758,57.299172182852935,0.0040122885376760176,0,NA,-17.148005981445305,0,-0,593.1940125732422,1,-17.148005981445305,-17.148005981445305,66.25199621582033
2022-04-25,223.46,92.83699798583984,83.46,185.6739959716797,16.692,21.09400402832032,-34.19000043945312,58.19681412017766,0.9499489843827326,0,NA,56.15200402832031,0,0,593.1940125732422,1,56.15200402832031,56.15200402832031,122.40400024414063
2022-04-26,238.47,103.20800018310547,82.71,206.41600036621094,16.541999999999998,15.511999633789063,-34.72050073852539,57.66401615649111,0.8711238606064362,0,NA,-5.582004394531257,0,-0,593.1940125732422,1,-5.582004394531257,-5.582004394531257,116.82199584960938
2022-04-27,222.21,107.427001953125,81.01,214.85400390625,16.202,-8.846003906249994,-35.17870111694336,57.40678039477281,0.45870360660552034,0,NA,-24.358003540039057,0,-0,593.1940125732422,1,-24.358003540039057,-24.358003540039057,92.46399230957032
2022-04-28,230.15,100.14199829101563,82.68,200.28399658203125,16.536,13.330003417968754,-35.36610127563476,57.23306865665435,0.8508386119523881,0,NA,22.176007324218748,0,0,593.1940125732422,1,22.176007324218748,22.176007324218748,114.63999963378907
2022-04-29,228.02,99.44999694824219,84.45,198.89999389648438,16.89,12.230006103515635,-35.62600084838867,56.99200332616382,0.8396968725248272,0,NA,-1.0999973144531197,0,-0,593.1940125732422,1,-1.0999973144531197,-1.0999973144531197,113.54000231933594
2022-05-02,219.02,97.0510025024414,83.04,194.1020050048828,16.608,8.309994995117197,-32.31460127563476,57.549892193993585,0.7059022132276365,0,NA,-3.9200111083984375,0,-0,593.1940125732422,1,-3.9200111083984375,-3.9200111083984375,109.61999121093751
2022-05-03,218.16,99.4260025024414,88.19,198.8520050048828,17.638,1.6699949951171824,-28.23770137329101,56.88817111630196,0.5257278583849182,0,NA,-6.640000000000015,0,-0,593.1940125732422,1,-6.640000000000015,-6.640000000000015,102.9799912109375
2022-05-04,231.29,103.82099914550781,88.31,207.64199829101563,17.662000000000003,5.9860017089843645,-19.96760102539062,48.16891304557892,0.5388039939746384,0,NA,4.316006713867182,0,0,593.1940125732422,1,4.316006713867182,4.316006713867182,107.29599792480468
2022-05-05,234.49,106.50800323486328,88.91,213.01600646972656,17.782,3.6919935302734466,-17.297101049804684,47.91258372942573,0.43807060580595625,0,NA,-2.294008178710918,0,-0,593.1940125732422,1,-2.294008178710918,-2.294008178710918,105.00198974609376
2022-05-06,225.36,101.70800018310547,91.54,203.41600036621094,18.308000000000003,3.6359996337890728,-11.730901031494135,43.08176205827772,0.35669155417775245,0,NA,-0.055993896484373806,0,-0,593.1940125732422,1,-0.055993896484373806,-0.055993896484373806,104.94599584960939
2022-05-09,216.81,93.78700256347656,87.02,187.57400512695313,17.404,11.831994873046877,-3.591000988769525,28.198882375901324,0.5469364230901876,0,NA,8.195995239257805,0,0,593.1940125732422,1,8.195995239257805,8.195995239257805,113.14199108886719
2022-05-10,183.32,98.8010025024414,87.34,197.6020050048828,17.468,-31.75000500488282,-0.03290086059569815,17.4468033665389,-1.817932115009511,1,Long Entry,-43.5819998779297,0,-0.25,592.9440125732422,1,-43.5819998779297,-43.5819998779297,69.5599912109375
2022-05-11,159.09,94.01200103759766,88.83,188.0240020751953,17.766000000000002,-46.700002075195314,-2.7557008605956983,20.199409320685415,-2.1755240718647153,1,NA,-14.949997070312495,1,-14.949997070312495,577.9940155029296,1,-14.949997070312495,-14.949997070312495,54.609994140625
2022-05-12,169.12,106.70099639892578,88.26,213.40199279785156,17.652,-61.93399279785156,-4.069900323486324,23.099099190075822,-2.5050367548196713,1,NA,-15.233990722656245,1,-15.233990722656245,562.7600247802734,1,-15.233990722656245,-15.233990722656245,39.376003417968754
2022-05-13,168.79,96.88099670410156,88.48,193.76199340820313,17.696,-42.66799340820313,-6.0225002441406215,24.6567521607249,-1.4862254738657008,1,NA,19.265999389648428,1,19.265999389648428,582.0260241699218,1,19.265999389648428,19.265999389648428,58.64200280761718
2022-05-16,211.58,92.86000061035156,89.56,185.72000122070313,17.912000000000003,7.947998779296885,-6.648900030517574,24.101004783860535,0.6056551973961438,0,Long Exit,50.61599218750001,1,50.36599218750001,632.3920163574219,1,50.61599218750001,50.61599218750001,109.2579949951172
2022-05-17,225.75,94.17500305175781,91.72,188.35000610351563,18.344,19.055993896484374,-6.167300561523433,24.531477899230882,1.028201177345235,0,NA,11.107995117187489,0,0,632.3920163574219,1,11.107995117187489,11.107995117187489,120.36599011230469
2022-05-18,206.97,94.53800201416016,84.64,189.0760040283203,16.928,0.9659959716796855,-5.980200482177731,24.5729393950173,0.28267666078507114,0,NA,-18.08999792480469,0,-0,632.3920163574219,1,-18.08999792480469,-18.08999792480469,102.2759921875
2022-05-19,210.81,91.02400207519531,83.18,182.04800415039063,16.636000000000003,12.125995849609374,-4.478400988769527,24.72284687781014,0.6716215539595519,0,NA,11.159999877929689,0,0,632.3920163574219,1,11.159999877929689,11.159999877929689,113.43599206542969
2022-05-20,209.23,87.9020004272461,80.39,175.8040008544922,16.078,17.347999145507803,-1.8581010314941377,24.080046803308765,0.7975939720500413,0,NA,5.222003295898428,0,0,632.3920163574219,1,5.222003295898428,5.222003295898428,118.65799536132812
2022-05-23,188.14,83.28800201416016,78.15,166.5760040283203,15.630000000000003,5.933995971679671,-2.61610143432617,23.55235018305248,0.3630252327072743,0,NA,-11.414003173828132,0,-0,632.3920163574219,1,-11.414003173828132,-11.414003173828132,107.24399218749998
2022-05-24,162.94,84.50700378417969,81.32,169.01400756835938,16.264,-22.338007568359377,-4.508601794433592,23.539714666160958,-0.757418092223356,0,NA,-28.272003540039048,0,-0,632.3920163574219,1,-28.272003540039048,-28.272003540039048,78.97198864746093
2022-05-25,177.5,88.0780029296875,81.4,176.156005859375,16.28,-14.936005859375001,-4.8131018920898425,23.63795838653284,-0.42824781234289844,0,NA,7.4020017089843755,0,0,632.3920163574219,1,7.4020017089843755,7.4020017089843755,86.3739903564453
2022-05-26,67.93,85.97100067138672,84.76,171.94200134277344,16.952,-120.96400134277343,-11.527802130126952,34.699024439617844,-3.1538696254439063,1,Long Entry,-106.02799548339843,0,-0.25,632.1420163574219,1,-106.02799548339843,-106.02799548339843,-19.65400512695312
2022-05-27,46.77,86.875,84.2,173.75,16.84,-143.82,-19.330302435302734,45.070491915788786,-2.762110912774104,1,NA,-22.855998657226564,1,-22.855998657226564,609.2860177001953,1,-22.855998657226564,-22.855998657226564,-42.51000378417969
2022-05-31,210.17,94.003997802734375,84.02,188.00799560546875,16.804,5.358004394531239,-19.47790196533203,44.97995245179505,0.5521550158702341,0,Long Exit,149.17800439453123,1,148.92800439453123,758.2140220947265,1,149.17800439453123,149.17800439453123,106.66800061035154
2022-06-01,215.29,85.5510025024414,86.08,171.1020050048828,17.216,26.97199499511718,-18.21280196533203,45.95139087886109,0.9833172858590329,0,NA,21.61399060058594,0,0,758.2140220947265,1,21.61399060058594,21.61399060058594,128.2819912109375
2022-06-02,188.87,83.94499969482422,86.34,167.88999938964844,17.268,3.7120006103515664,-18.326502020263668,45.89113689511669,0.4802344008383102,0,NA,-23.259994384765612,0,-0,758.2140220947265,1,-23.259994384765612,-23.259994384765612,105.02199682617187
2022-06-03,184.55,83.10099792480469,86.87,166.20199584960938,17.374000000000002,0.974004150390634,-18.46240148925781,45.82647963776623,0.4241304545599579,0,NA,-2.7379964599609323,0,-0,758.2140220947265,1,-2.7379964599609323,-2.7379964599609323,102.28400036621093
2022-06-06,91.33,82.55799865722656,81.43,165.11599731445313,16.286,-90.07199731445313,-23.14780133666992,48.17828399823197,-1.3890946381618565,0,NA,-91.046001464843755,0,-0,758.2140220947265,1,-91.046001464843755,-91.046001464843755,11.237998901367185
2022-06-07,183.88,79.608001708984375,81.31,159.21600341796875,16.262,8.401996582031245,-23.3193012512207,48.053155486888926,0.6601293403490839,0,NA,98.47399389648437,0,0,758.2140220947265,1,98.47399389648437,98.47399389648437,109.71199279785156
2022-06-08,190.35,79.40699768066406,79.81,158.81399536132813,15.962000000000002,15.574004638671868,-20.95310076904297,48.77588040453953,0.7488763935118081,0,NA,7.172008056640623,0,0,758.2140220947265,1,7.172008056640623,7.172008056640623,116.88400085449219
2022-06-09,185.49,84.87999725341797,81.01,169.75999450683594,16.202,-0.47199450683593014,-18.641700390624997,48.58652890418613,0.3739659179938577,0,NA,-16.0459991455078,0,-0,758.2140220947265,1,-16.0459991455078,-16.0459991455078,100.83800170898438
2022-06-10,185.75,82.46399688720703,81.86,164.92799377441406,16.372,4.450006225585938,-15.322500439453123,47.73337549922383,0.414228125671954,0,NA,4.922000732421868,0,0,758.2140220947265,1,4.922000732421868,4.922000732421868,105.76000244140624
2022-06-13,165.56,83.4020004272461,81.54,166.8040008544922,16.308000000000003,-17.55200085449219,-14.066700811767578,47.30454614112961,-0.0736779089334559,0,NA,-22.002007080078126,0,-0,758.2140220947265,1,-22.002007080078126,-22.002007080078126,83.75799536132813
2022-06-14,194.98,97.04000091552734,84.15,194.0800018310547,16.830000000000002,-15.9300018310547,-15.260600842285154,47.0201516562136,-0.014236470219489096,0,NA,1.621999023437489,0,0,758.2140220947265,1,1.621999023437489,1.621999023437489,85.37999438476561
